CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9
4499,hepta_922,2020_Townsend,4499,CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-6.86,hepta_922,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_922.log,train,train,valid,test,train,train,test,train,valid,test
3699,hepta_122,2020_Townsend,3699,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-5.19,hepta_122,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_122.log,train,train,test,train,train,test,train,train,valid,test
3317,hexa_803,2020_Townsend,3317,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.28,hexa_803,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_803.log,train,train,train,train,train,train,train,train,train,test
2946,hexa_432,2020_Townsend,2946,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-7.12,hexa_432,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_432.log,train,train,train,train,train,train,train,train,train,test
5027,hepta_1450,2020_Townsend,5027,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.26,hepta_1450,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1450.log,train,train,train,train,train,train,train,train,train,test
3258,hexa_744,2020_Townsend,3258,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-4.5,hexa_744,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_744.log,train,train,test,train,train,train,train,train,train,test
3943,hepta_366,2020_Townsend,3943,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,-5.74,hepta_366,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_366.log,train,train,train,train,train,train,valid,train,valid,test
3146,hexa_632,2020_Townsend,3146,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.47,hexa_632,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_632.log,test,train,valid,train,valid,valid,train,train,train,test
6163,L1_15.3.1.1.1.2,2021_Kelly,6163,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-7.35,L1_15.3.1.1.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6163.log,test,train,train,train,valid,test,train,train,train,test
6426,L1_4.2.2.3.3.1,2021_Kelly,6426,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.58,L1_4.2.2.3.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6426.log,test,train,train,train,train,train,train,train,train,test
5359,hepta_1782,2020_Townsend,5359,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.12,hepta_1782,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1782.log,train,test,train,train,train,train,train,train,train,test
5849,L1_11.1.1.3.4.2,2021_Kelly,5849,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.18,L1_11.1.1.3.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5849.log,train,train,test,train,train,train,train,train,train,test
3923,hepta_346,2020_Townsend,3923,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.38,hepta_346,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_346.log,train,train,test,train,train,train,train,valid,train,test
4084,hepta_507,2020_Townsend,4084,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.12,hepta_507,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_507.log,train,train,train,valid,train,train,train,train,test,test
6153,L1_15.2.3.4.4.2,2021_Kelly,6153,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.44,L1_15.2.3.4.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6153.log,test,train,train,train,train,train,train,train,train,test
2807,hexa_293,2020_Townsend,2807,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.84,hexa_293,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_293.log,train,train,train,train,train,train,train,train,train,test
6704,L1_9.1.4.3.3.2,2021_Kelly,6704,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.58,L1_9.1.4.3.3.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6704.log,train,train,test,train,train,valid,train,train,train,test
2810,hexa_296,2020_Townsend,2810,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-6.23,hexa_296,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_296.log,train,train,train,train,train,train,train,train,train,test
4897,hepta_1320,2020_Townsend,4897,C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N1C,-6.73,hepta_1320,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1320.log,test,train,valid,train,test,train,train,test,train,test
2845,hexa_331,2020_Townsend,2845,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.11,hexa_331,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_331.log,train,train,train,train,train,valid,train,train,train,test
3578,hepta_1,2020_Townsend,3578,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.26,hepta_1,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1.log,train,train,train,train,train,train,valid,train,train,test
1061,Compound.17,2015_Wang,1061,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,-5.82,Compound.17,/home/liuwei/GitHub/Data/pdb_log/2015_Wang/Compound.17.log,train,train,train,valid,valid,valid,train,train,train,test
4367,hepta_790,2020_Townsend,4367,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,-5.42,hepta_790,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_790.log,train,train,train,train,test,train,train,train,train,test
6774,L2_1.2.1.4.1,2021_Kelly,6774,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.03,L2_1.2.1.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6774.log,train,valid,valid,train,train,valid,train,train,valid,test
1354,1.6-21,2016_Furukawa,1354,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-5.52,1.6-21,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.6-21.log,test,train,train,test,test,test,train,train,train,test
6464,L1_4.4.3.2.3.1,2021_Kelly,6464,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.58,L1_4.4.3.2.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6464.log,train,train,train,train,train,test,train,train,train,test
4063,hepta_486,2020_Townsend,4063,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-6.45,hepta_486,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_486.log,test,train,train,train,valid,train,train,train,test,test
1698,2.5-03H,2016_Furukawa,1698,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-7.48,2.5-03H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.5-03H.log,train,valid,train,test,train,test,train,train,train,test
1674,2.4-15H,2016_Furukawa,1674,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-6.33,2.4-15H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.4-15H.log,train,train,train,test,train,train,test,train,test,test
2989,hexa_475,2020_Townsend,2989,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.86,hexa_475,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_475.log,train,train,train,train,valid,train,train,train,train,test
5584,hepta_2007,2020_Townsend,5584,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-8,hepta_2007,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_2007.log,valid,test,train,train,train,train,valid,train,train,test
2912,hexa_398,2020_Townsend,2912,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-8,hexa_398,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_398.log,train,valid,train,train,train,train,train,train,valid,test
5869,L1_11.2.2.1.4.2,2021_Kelly,5869,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,L1_11.2.2.1.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5869.log,train,train,train,train,train,train,train,train,train,test
2328,1NMe3-6Tyr(34),2018_Naylor,25,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.52,1NMe3-6Tyr(34),/home/liuwei/GitHub/Data/pdb_log/2018_Naylor/Naylor_2328.log,train,train,train,train,train,train,train,train,train,test
4281,hepta_704,2020_Townsend,4281,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.94,hepta_704,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_704.log,train,train,train,train,train,train,train,train,valid,test
1153,1.1-20,2016_Furukawa,1153,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-5.19,1.1-20,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.1-20.log,train,train,train,train,train,test,valid,train,train,test
5777,L1_10.1.4.4.2.2,2021_Kelly,5777,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.85,L1_10.1.4.4.2.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5777.log,train,valid,train,train,train,train,valid,train,train,test
6307,L1_2.4.3.3.4.1,2021_Kelly,6307,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.29,L1_2.4.3.3.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6307.log,train,train,train,test,train,train,train,test,train,test
4279,hepta_702,2020_Townsend,4279,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.31,hepta_702,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_702.log,train,train,train,train,train,train,train,valid,train,test
1712,2.5-17H,2016_Furukawa,1712,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,-5.61,2.5-17H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.5-17H.log,train,train,train,train,train,train,train,train,train,test
4224,hepta_647,2020_Townsend,4224,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.35,hepta_647,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_647.log,train,train,test,train,train,train,test,valid,train,test
6618,L1_7.2.2.1.3.1,2021_Kelly,6618,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-7.24,L1_7.2.2.1.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6618.log,train,test,train,train,train,train,test,train,valid,test
1737,2.6-06H,2016_Furukawa,1737,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.02,2.6-06H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.6-06H.log,train,train,train,train,train,valid,test,test,train,test
2607,hexa_93,2020_Townsend,2607,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.65,hexa_93,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_93.log,train,train,train,train,test,train,train,valid,train,test
5897,L1_11.3.1.2.2.2,2021_Kelly,5897,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.75,L1_11.3.1.2.2.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5897.log,train,train,train,train,valid,train,train,train,train,test
6784,L2_2.1.1.1.1,2021_Kelly,6784,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.57,L2_2.1.1.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6784.log,test,train,train,train,train,train,train,train,train,test
5551,hepta_1974,2020_Townsend,5551,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.47,hepta_1974,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1974.log,train,train,train,train,train,train,train,train,train,test
5992,L1_13.2.1.1.1.2,2021_Kelly,5992,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.58,L1_13.2.1.1.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5992.log,train,valid,train,train,train,train,train,train,train,test
6504,L1_5.2.2.4.4.1,2021_Kelly,6504,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.49,L1_5.2.2.4.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6504.log,train,valid,train,train,train,train,valid,test,train,test
1568,2.1-17H,2016_Furukawa,1568,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,-5.41,2.1-17H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.1-17H.log,test,train,train,train,train,train,train,train,test,test
3437,hexa_923,2020_Townsend,3437,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.15,hexa_923,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_923.log,train,test,train,train,train,train,train,train,train,test
5408,hepta_1831,2020_Townsend,5408,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.69,hepta_1831,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1831.log,test,train,test,train,train,train,train,train,train,test
5156,hepta_1579,2020_Townsend,5156,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.73,hepta_1579,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1579.log,train,valid,train,train,train,train,train,train,valid,test
1818,2.8-15H,2016_Furukawa,1818,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.58,2.8-15H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.8-15H.log,train,train,train,train,train,test,train,train,valid,test
6406,L1_4.1.3.2.2.1,2021_Kelly,6406,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.34,L1_4.1.3.2.2.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6406.log,train,test,train,train,train,valid,train,train,train,test
4316,hepta_739,2020_Townsend,4316,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.32,hepta_739,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_739.log,train,test,train,train,train,train,valid,train,train,test
2702,hexa_188,2020_Townsend,2702,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.47,hexa_188,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_188.log,train,train,train,train,train,train,test,train,train,test
5312,hepta_1735,2020_Townsend,5312,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.04,hepta_1735,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1735.log,train,train,train,train,valid,train,train,train,valid,test
4358,hepta_781,2020_Townsend,4358,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.18,hepta_781,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_781.log,train,train,train,train,train,train,train,train,train,test
