CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame
3278,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hexa_764,3278,-4.0,6,6,Circle,0.147672,0.0356787,-15.8845,8.342,7.504,0.838,0.136123,0.034222,8.65,7.571,1.079,28,66
3277,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_763,3277,-4.84,6,6,Circle,0.151936,0.0508789,-27.471,8.763,7.85,0.913,0.186248,0.0529854,8.454,7.606,0.848,14,59
3276,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_762,3276,-5.17,6,6,Circle,0.181958,0.0648018,-26.736,8.521,7.276,1.245,0.201049,0.0634208,8.569,7.395,1.174,32,32
3275,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hexa_761,3275,-5.16,6,6,Circle,0.167454,0.037044,-28.4777,8.452,7.251,1.201,0.179693,0.0418573,8.682,7.509,1.173,97,33
3274,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_760,3274,-5.84,6,6,Circle,0.165125,0.0490697,-26.5676,8.462,7.373,1.089,0.165686,0.0661201,8.135,7.247,0.888,76,61
3273,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_759,3273,-4.0,6,6,Circle,0.176943,0.0656168,-19.4647,8.634,7.607,1.027,0.186331,0.0644979,8.592,7.614,0.978,5,67
3272,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hexa_758,3272,-4.0,6,6,Circle,0.142542,0.0386346,-16.4109,8.551,7.5,1.051,0.141119,0.036705,8.661,7.653,1.008,51,3
3271,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hexa_757,3271,-4.4,6,6,Circle,0.13083,0.0340414,-18.7879,8.545,7.485,1.06,0.176972,0.0642703,8.456,7.618,0.838,66,25
3270,2020_Townsend,CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_756,3270,-4.0,6,6,Circle,0.141723,0.0437051,-14.5797,8.594,7.579,1.015,0.145566,0.0368597,8.621,7.581,1.04,3,93
3269,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_755,3269,-5.36,6,6,Circle,0.175054,0.0665365,-24.7816,8.046,6.876,1.17,0.167609,0.0576088,7.979,6.809,1.17,50,58
3268,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_754,3268,-5.88,6,6,Circle,0.174795,0.0717793,-28.1165,8.229,7.047,1.182,0.154173,0.0333974,8.218,7.139,1.079,63,4
3267,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hexa_753,3267,-10.0,6,6,Circle,0.140288,0.0515664,-35.4978,8.349,7.028,1.321,0.166811,0.0479166,8.346,7.214,1.132,80,81
3266,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hexa_752,3266,-4.0,6,6,Circle,0.129058,0.0361122,-15.0526,8.402,7.445,0.957,0.150671,0.0434773,8.426,7.53,0.896,29,47
3265,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hexa_751,3265,-5.35,6,6,Circle,0.140402,0.0532166,-34.1061,8.444,7.075,1.369,0.147708,0.0474464,8.463,7.175,1.288,71,90
3264,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_750,3264,-5.73,6,6,Circle,0.169943,0.0470989,-38.9871,8.49,7.207,1.283,0.171737,0.0403138,8.543,7.283,1.26,25,100
3263,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hexa_749,3263,-5.83,6,6,Circle,0.186826,0.0525958,-37.0266,8.563,7.334,1.229,0.139515,0.0395489,8.082,6.954,1.128,75,97
3262,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_748,3262,-5.44,6,6,Circle,0.170771,0.0446951,-25.6333,8.258,7.045,1.213,0.141639,0.0395207,8.312,7.241,1.071,50,71
3261,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_747,3261,-4.69,6,6,Circle,0.157194,0.0503221,-17.4198,8.487,7.371,1.116,0.160072,0.0502794,8.435,7.413,1.022,40,59
3260,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hexa_746,3260,-4.67,6,6,Circle,0.140903,0.0436851,-29.291,8.418,7.247,1.171,0.199625,0.0720756,8.386,7.353,1.033,47,94
3259,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hexa_745,3259,-4.0,6,6,Circle,0.113698,0.0376573,-26.8531,8.536,7.299,1.237,0.13349,0.0363877,8.495,7.329,1.166,94,95
3258,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hexa_744,3258,-4.5,6,6,Circle,0.113105,0.0363031,-18.3044,8.446,7.421,1.025,0.110092,0.0342946,8.258,7.377,0.881,100,3
3257,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_743,3257,-5.08,6,6,Circle,0.130103,0.0437046,-32.2481,8.662,7.622,1.04,0.128474,0.0383052,8.735,7.627,1.108,46,38
3256,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_742,3256,-5.11,6,6,Circle,0.155893,0.0429557,-35.5919,8.448,7.132,1.316,0.193776,0.0559896,8.696,7.488,1.208,6,69
3255,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_741,3255,-5.0,6,6,Circle,0.173625,0.054579,-32.3392,8.488,7.258,1.23,0.141006,0.0412446,7.77,6.648,1.122,93,43
3254,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hexa_740,3254,-4.0,6,6,Circle,0.14705,0.0511529,-28.8241,8.448,7.223,1.225,0.152042,0.0442633,8.428,7.342,1.086,64,76
3253,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hexa_739,3253,-4.0,6,6,Circle,0.147656,0.0412406,-17.4143,8.671,7.541,1.13,0.151982,0.0393595,8.621,7.499,1.122,72,12
3252,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hexa_738,3252,-4.0,6,6,Circle,0.184311,0.0621546,-16.6872,8.449,7.363,1.086,0.122982,0.0413353,8.313,7.312,1.001,65,94
3251,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hexa_737,3251,-4.98,6,6,Circle,0.180061,0.0668554,-22.4486,8.527,7.49,1.037,0.134109,0.0377301,8.467,7.479,0.988,73,13
3250,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_736,3250,-4.62,6,6,Circle,0.155772,0.0451434,-28.6001,8.324,7.225,1.099,0.136046,0.0333819,8.264,7.423,0.841,87,93
3249,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_735,3249,-4.72,6,6,Circle,0.156909,0.0500683,-18.6989,8.53,7.402,1.128,0.140264,0.0341754,8.436,7.348,1.088,22,23
3248,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hexa_734,3248,-4.74,6,6,Circle,0.162136,0.0589113,-19.5156,8.478,7.28,1.198,0.158636,0.0482987,8.485,7.275,1.21,65,43
3247,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hexa_733,3247,-6.07,6,6,Circle,0.127853,0.0417514,-21.7041,8.334,7.39,0.944,0.122347,0.0374056,8.229,7.305,0.924,66,61
3246,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_732,3246,-4.85,6,6,Circle,0.138357,0.0437104,-27.5792,8.413,7.31,1.103,0.139528,0.0293367,8.066,7.045,1.021,66,33
3245,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hexa_731,3245,-4.86,6,6,Circle,0.147295,0.0450599,-23.7808,8.721,7.529,1.192,0.161537,0.039779,8.606,7.546,1.06,4,15
3244,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hexa_730,3244,-4.79,6,6,Circle,0.163438,0.0584656,-21.5737,8.652,7.432,1.22,0.155251,0.0424594,8.538,7.35,1.188,34,91
3243,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_729,3243,-5.97,6,6,Circle,0.137828,0.0429903,-19.1456,8.365,7.334,1.031,0.144467,0.041404,8.226,7.227,0.999,85,91
3242,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hexa_728,3242,-5.86,6,6,Circle,0.130679,0.0467699,-19.4139,8.349,7.287,1.062,0.149559,0.0437712,8.326,7.326,1.0,84,93
3241,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_727,3241,-4.94,6,6,Circle,0.184515,0.0859555,-26.9216,8.155,7.017,1.138,0.149298,0.0343225,7.952,6.897,1.055,89,27
3240,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hexa_726,3240,-5.11,6,6,Circle,0.131097,0.0399199,-20.2998,8.428,7.35,1.078,0.150748,0.0361829,8.355,7.357,0.998,59,16
3239,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_725,3239,-5.0,6,6,Circle,0.152244,0.0395931,-34.1586,8.453,7.154,1.299,0.117181,0.0374371,8.3,7.194,1.106,5,36
3238,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hexa_724,3238,-5.09,6,6,Circle,0.160701,0.051465,-15.9453,8.321,7.292,1.029,0.106808,0.0341609,8.252,7.242,1.01,31,71
3237,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_723,3237,-5.76,6,6,Circle,0.146878,0.0397615,-24.047,8.425,7.127,1.298,0.133241,0.0398911,8.376,7.073,1.303,91,59
3236,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,hexa_722,3236,-5.73,6,6,Circle,0.161965,0.0534371,-19.1525,8.349,7.254,1.095,0.15384,0.0414658,8.241,7.152,1.089,61,34
3235,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_721,3235,-5.78,6,6,Circle,0.259005,0.122776,-26.4176,8.374,7.205,1.169,0.152386,0.0389073,8.219,7.315,0.904,11,12
3234,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hexa_720,3234,-6.0,6,6,Circle,0.178712,0.0659525,-33.5564,8.45,7.135,1.315,0.16178,0.0523949,8.387,7.306,1.081,39,4
3233,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,hexa_719,3233,-4.88,6,6,Circle,0.12329,0.0480256,-18.9398,7.963,6.833,1.13,0.132071,0.0326418,7.877,6.789,1.088,6,24
3232,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hexa_718,3232,-4.83,6,6,Circle,0.186054,0.0642096,-24.0821,8.363,7.184,1.179,0.134628,0.0403209,7.993,6.994,0.999,42,31
3231,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_717,3231,-4.9,6,6,Circle,0.162556,0.0511875,-21.1495,8.114,6.877,1.237,0.127064,0.0399684,8.357,7.13,1.227,74,91
3230,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hexa_716,3230,-5.13,6,6,Circle,0.151919,0.0490173,-19.2519,8.361,7.278,1.083,0.154894,0.0465016,8.323,7.285,1.038,44,37
3229,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_715,3229,-5.07,6,6,Circle,0.160713,0.045466,-32.571,8.361,7.014,1.347,0.188966,0.0584703,8.337,7.236,1.101,77,29
3228,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hexa_714,3228,-5.12,6,6,Circle,0.221403,0.0850607,-25.6293,8.319,7.13,1.189,0.193537,0.068487,8.388,7.365,1.023,6,78
3227,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_713,3227,-6.01,6,6,Circle,0.200877,0.0833617,-26.2959,8.303,7.058,1.245,0.145203,0.0419135,8.073,6.865,1.208,10,53
3226,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hexa_712,3226,-5.73,6,6,Circle,0.170847,0.0603984,-22.1836,8.655,7.338,1.317,0.157159,0.0440426,8.019,6.83,1.189,22,25
3225,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_711,3225,-4.68,6,6,Circle,0.174714,0.0563664,-22.5734,8.307,7.166,1.141,0.142901,0.0419667,7.997,7.074,0.923,87,33
3224,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_710,3224,-5.19,6,6,Circle,0.175393,0.0587091,-24.3729,8.545,7.226,1.319,0.179366,0.0517812,8.457,7.26,1.197,69,15
3223,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_709,3223,-5.08,6,6,Circle,0.156755,0.0463776,-29.0641,8.514,7.212,1.302,0.149845,0.0500404,8.108,6.974,1.134,58,16
3222,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_708,3222,-5.42,6,6,Circle,0.145425,0.0433841,-39.2371,8.191,6.75,1.441,0.203103,0.0647066,8.168,6.971,1.197,95,60
3221,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_707,3221,-6.05,6,6,Circle,0.117852,0.0366079,-21.9155,8.219,7.068,1.151,0.14679,0.0467599,8.276,6.994,1.282,45,14
3220,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hexa_706,3220,-6.33,6,6,Circle,0.163249,0.0531968,-22.9643,8.423,7.179,1.244,0.136644,0.0385238,8.328,7.118,1.21,38,72
3219,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_705,3219,-5.61,6,6,Circle,0.173481,0.0639317,-34.7139,8.434,7.112,1.322,0.104493,0.0390986,7.917,6.661,1.256,2,82
3218,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,hexa_704,3218,-10.0,6,6,Circle,0.150578,0.043209,-20.9578,8.32,7.134,1.186,0.132873,0.0458355,8.27,7.065,1.205,80,4
3217,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,hexa_703,3217,-5.8,6,6,Circle,0.150923,0.0390598,-24.9873,8.078,6.811,1.267,0.161307,0.0715662,8.133,7.027,1.106,89,64
3216,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hexa_702,3216,-5.29,6,6,Circle,0.191884,0.0762796,-28.9401,8.173,6.884,1.289,0.140217,0.0443792,8.048,6.937,1.111,20,2
3215,2020_Townsend,C[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C1=O,hexa_701,3215,-6.17,6,6,Circle,0.243944,0.0721689,-42.0009,8.622,7.455,1.167,0.150812,0.0467167,8.441,7.403,1.038,43,23
3214,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,hexa_700,3214,-5.63,6,6,Circle,0.17944,0.0521447,-27.6819,8.695,7.541,1.154,0.176139,0.0394902,8.667,7.562,1.105,66,25
3213,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,hexa_699,3213,-5.57,6,6,Circle,0.196021,0.0691138,-24.9784,8.248,7.268,0.98,0.114632,0.0404616,8.373,7.436,0.937,20,87
3212,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,hexa_698,3212,-5.8,6,6,Circle,0.187833,0.0488013,-25.2318,8.628,7.575,1.053,0.167749,0.0333491,8.456,7.425,1.031,89,15
3211,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,hexa_697,3211,-5.29,6,6,Circle,0.199835,0.0675975,-20.0029,8.431,7.438,0.993,0.119595,0.0383618,8.34,7.239,1.101,62,7
